50002699,3,"Vestale, La",La Vestale,1,
50002705,2,"Impresario in angustie, L'",L'Impresario in angustie,1,
50002707,2,"Amore industrioso, L'",L'Amore industrioso,1,
50002708,2,"Amor per raggiro, L'",L'Amor per raggiro,1,
50002711,3,"Ciclope, Il",Il Ciclope,1,
50002712,3,"Banchetto, Il",Il Banchetto,1,
50002713,3,"Festa d'Alessandro, La",La Festa d'Alessandro,1,
50002714,3,"Timoteo, Il",Il Timoteo,,
50002717,3,"Donna di spirito, La",La Donna di spirito,1,
50002718,3,"Donna bizzarra, La",La Donna bizzarra,1,
50002722,4,"Bohémiennes, Les",Les Bohémiennes,,
50002727,2,"Armida immaginaria, L'",L'Armida immaginaria,,
50002736,3,"Geloso in Cimento, Il",Il Geloso in Cimento,,Il geloso in cimento
50002737,3,"Danza, La",La Danza,1,
50002739,3,"Pastorella nobile, La",La Pastorella nobile,1,
50002740,3,"Convito d'Alessandro, Il",Il Convito d'Alessandro,1,
50002751,2,"Opera in prova alla moda, L'",L'Opera in prova alla moda,1,
50002754,3,"Burbero di buon cuore, Il",Il Burbero di buon cuore,1,
50002755,3,"Cinesi, Le",Le Cinesi,1,
50002756,3,"Maître en droit, Le",Le Maître en droit,1,
50002760,3,"Daunia felice, La",La Daunia felice,,
50002762,3,"Ritorno di Perseo, Il",Il Ritorno di Perseo,1,
50002763,3,"Gare generose, Le",Le Gare generose,1,
50002772,3,"Generositá di Alessandro, La",La Generositá di Alessandro,,La generosità di Alessandro
50002773,3,"Disertore francese, Il",Il Disertore francese,1,
50002774,3,"Disertore, Il",Il Disertore,1,
50002775,3,"Morte di Alceste, La",La Morte di Alceste,1,
50002776,3,"Vendetta giurata, La",La Vendetta giurata,1,
50002777,2,"Oreste, L'",L'Oreste,,
50002779,2,"Giuochi d'Agrigento, I",I Giuochi d'Agrigento,1,
50002801,3,"Floridante, Il",Il Floridante,,
50002807,3,"Parnasso in festa, Il",Il Parnasso in festa,,
50002837,4,"Triumph of time and truth, The",The Triumph of time and truth,1,
50002841,3,"Nozze di Silvio e Clori, Le",Le Nozze di Silvio e Clori,1,
50002845,3,"Trionfo di Davide, Il",Il Trionfo di Davide,1,
50002850,3,"Vendetta di Nino, La",La Vendetta di Nino,1,
50002851,3,"Fanatico burlato, Il",Il Fanatico burlato,1,
50002852,3,"Villana riconosciuta, La",La Villana riconosciuta,1,
50002853,3,"Pittore parigino, Il",Il Pittore parigino,1,
50002854,3,"Pittor parigino, Il",Il Pittor parigino,1,
50002855,2,"Visionari, I",I Visionari,1,
50002856,3,"Feste d'Iside, Le",Le Feste d'Iside,1,
50002859,3,"Trame per amore, Le",Le Trame per amore,1,
50002860,4,"Eroberung Oczakows, Die",Die Eroberung Oczakows,,
50002862,3,"Rosière républicaine, La",La Rosière républicaine,1,
50002863,3,"Fête de la vertu, La",La Fête de la vertu,1,
50002864,3,"Bugie hanno le gambe corte, Le",Le Bugie hanno le gambe corte,1,
50002876,3,"Figlia di Gefte, La",La Figlia di Gefte,1,
50002882,3,"Nitteti, La",La Nitteti,,
50002883,2,"Ipermestra, L'",L'Ipermestra,,
50002893,2,"Accademia di musica, L'",L'Accademia di musica,1,
50002894,2,"Intrigo della lettera, L'",L'Intrigo della lettera,1,
50002895,2,"Intrico della lettera, L'",L'Intrico della lettera,1,
50002896,3,"Pittore, Il",Il Pittore,1,
50002897,3,"Pittore astratto, Il",Il Pittore astratto,1,
50002898,2,"Imbroglio della lettera, L'",L'Imbroglio della lettera,1,
50002899,3,"Lodoviska, La",La Lodoviska,,
50002905,3,"Fanatico per li viaggi, Il",Il Fanatico per li viaggi,1,
50002906,2,"Equivoco degli sposi, L'",L'Equivoco degli sposi,1,
50002917,3,"Création, La",La Création,1,
50002918,3,"Guerra aperta, La",La Guerra aperta,1,
50002921,2,"Misteri eleusini, I",I Misteri eleusini,1,
50002927,3,"Zenobia, La",La Zenobia,,
50002930,2,"Issipile, L'",L'Issipile,,
50002934,3,"Fuoruscito, Il",Il Fuoruscito,1,
50002935,3,"Indiani, Gl'",Gl'Indiani,,
50002937,3,"Patrie absente, La",La Patrie absente,1,
50002938,3,"Costanza, La",La Costanza,1,
50002939,4,"Folie, Une",Une Folie,1,
50002945,3,"Mariage de Figaro, Le",Le Mariage de Figaro,1,
50002947,3,"Soldat, Le",Le Soldat,1,
50002951,2,"Irato, L'",L'Irato,1,
50002952,2,"Emporté, L'",L'Emporté,1,
50002956,3,"Montagnard émigré, Le",Le Montagnard émigré,1,
50002958,4,"Rigueurs du cloître, Les",Les Rigueurs du cloître,1,
50002960,3,"Prisonnier, Le",Le Prisonnier,1,
50002961,2,"Aveu timide, L'",L'Aveu timide,1,
50002964,3,"Premier amour, Le",Le Premier amour,1,
50002965,4,"Quatres âges de la femme, Les",Les Quatres âges de la femme,1,
50002966,2,"Âge d'or, L'",L'Âge d'or,1,
50002969,3,"Tiers, Le",Le Tiers,1,
50002971,3,"Bonheur, Le",Le Bonheur,1,
50002976,3,"Bonjour, Le",Le Bonjour,1,
50002977,4,"Torts de l'absence, Les",Les Torts de l'absence,1,
50002982,3,"Fleur de Cythère, La",La Fleur de Cythère,1,
50002986,3,"Philosophie d'Aristippe, La",La Philosophie d'Aristippe,1,
50002996,3,"Maestro di capella, Il",Il Maestro di capella,1,
50002998,3,"Morte di Serse, La",La Morte di Serse,1,
50002999,2,"Astuta in amore, L'",L'Astuta in amore,1,
50003003,3,"Disfatta dei Mori, La",La Disfatta dei Mori,1,
50003012,3,"Rossignol, Le",Le Rossignol,1,
50003014,4,"Artigiani, Gli",Gli Artigiani,1,
50003017,3,"Jockey, Le",Le Jockey,1,
50003018,3,"Trente et quarante, Le",Le Trente et quarante,1,
50003019,4,"Maris garçons, Les",Les Maris garçons,1,
50003023,2,"Amor costante, L'",L'Amor costante,1,
50003024,3,"Marchese di Tulipano, Il",Il Marchese di Tulipano,1,
50003028,3,"Presa di Granata, La",La Presa di Granata,1,
50003030,4,"Deux prisonniers, Les",Les Deux prisonniers,1,
50003032,2,"Riti d'Efeso, I",I Riti d'Efeso,1,
50003034,2,"Puntigli per equivoco, I",I Puntigli per equivoco,1,
50003035,3,"Cantatrici villane, Le",Le Cantatrici villane,1,
50003036,2,"Amore a dispetto, L'",L'Amore a dispetto,1,
50003037,3,"Califfo di Bagdad, Il",Il Califfo di Bagdad,1,
50003047,3,"Rosa bianca e rossa, La",La Rosa bianca e rossa,1,
50003051,3,"Tyran corrigé, Le",Le Tyran corrigé,1,
50003054,3,"Ritorno di Serse, Il",Il Ritorno di Serse,1,
50003057,3,"Morte de Serse, La",La Morte de Serse,1,
50003059,2,"Supposti deliri di donna Laura, I",I Supposti deliri di donna Laura,1,
50003060,3,"Hulla de Samarcande, Le",Le Hulla de Samarcande,,
50003063,3,"Conquête du Mexique, La",La Conquête du Mexique,1,
50003068,2,"Amor coniugale, L'",L'Amor coniugale,1,
50003106,3,"Semiramide riconosciuta, La",La Semiramide riconosciuta,,
50003108,2,"Traci amanti, I",I Traci amanti,,
50003113,3,"Mostro, Il",Il Mostro,1,
50003117,3,"Capriccio corretto, Il",Il Capriccio corretto,1,
50003118,3,"Prima prova dell'opera Gli orazi e curiazi, La",La Prima prova dell'opera Gli orazi e curiazi,1,
50003121,3,"Trésor supposé, Le",Le Trésor supposé,1,
50003123,3,"Pauvre petite, La",La Pauvre petite,1,
50003124,3,"Cifra, La",La Cifra,1,
50003126,4,"Deux Edmond, Les",Les Deux Edmond,1,
50003127,3,"Testamento poetico di Davide, Il",Il Testamento poetico di Davide,1,
50003128,3,"Délire, Le",Le Délire,1,
50003129,4,"Sabots, Les",Les Sabots,1,
50003130,3,"Rencontre en voyage, La",La Rencontre en voyage,1,
50003131,3,"Major Palmer, Le",Le Major Palmer,1,
50003133,2,"Esclave persanne, L'",L'Esclave persanne,1,
50003134,2,"Oncle valet, L'",L'Oncle valet,1,
50003135,3,"Valet de deux maîtres, Le",Le Valet de deux maîtres,1,
50003136,3,"Traité nul, Le",Le Traité nul,1,
50003140,3,"Marchesa giardiniera, La",La Marchesa giardiniera,1,
50003141,3,"Schiava seria, La",La Schiava seria,1,
50003142,3,"Schiava, La",La Schiava,1,
50003144,2,"Amore soldato, L'",L'Amore soldato,1,
50003145,2,"Amore soldente, L'",L'Amore soldente,1,
50003146,3,"Creso, Il",Il Creso,,
50003148,3,"Demofoonte, Il",Il Demofoonte,,
50003150,3,"Barone di Torreforte, Il",Il Barone di Torreforte,1,
50003151,3,"Clemenza di Scipione, La",La Clemenza di Scipione,1,
50003158,3,"Renard et le corbeau, Le",Le Renard et le corbeau,1,
50003162,3,"Magistrat du peuple, Le",Le Magistrat du peuple,1,
50003163,3,"Nigaud, Le",Le Nigaud,1,
50003167,3,"Sogno, Il",Il Sogno,1,
50003168,2,"Heureux dépit, L'",L'Heureux dépit,1,
50003187,3,"Biondina, La",La Biondina,1,
50003192,4,"Mystères d'Isis, Les",Les Mystères d'Isis,1,
50003194,3,"Suissesse au bord du lac, La",La Suissesse au bord du lac,,
50003196,3,"Jardinier fleuriste, Le",Le Jardinier fleuriste,1,
50003201,3,"Jugement de Paris, Le",Le Jugement de Paris,1,
50003202,3,"Maison isolée, La",La Maison isolée,1,
50003203,3,"Prise de Jericho, La",La Prise de Jericho,1,
50003204,3,"Due giornate, Le",Le Due giornate,1,
50003223,3,"Triomphe d'Alcide, Le",Le Triomphe d'Alcide,1,
50003225,4,"Fêtes de l'Amour et de Bacchus, Les",Les Fêtes de l'Amour et de Bacchus,1,
50003226,3,"Carnaval, Le",Le Carnaval,1,
50003336,4,"Neugeborene Friedefürst, Der",Der Neugeborene Friedefürst,1,
50003359,2,"Pellegrini al sepolcro di Nostro Signore, I",I Pellegrini al sepolcro di Nostro Signore,1,
50003379,4,"Sterbende Jesus, Der",Der Sterbende Jesus,1,
50003383,4,"Versöhnungstod, Der",Der Versöhnungstod,,
50003445,3,"Médecin turc, Le",Le Médecin turc,1,
50003465,4,"Freischütz, Der",Der Freischütz,,
50003473,4,"Eheliche Liebe, Die",Die Eheliche Liebe,1,
50003495,4,"Bandel, Das",Das Bandel,,
50003498,4,"Katzenkönigin, Die",Die Katzenkönigin,,
50003499,4,"Bär, Der",Der Bär,,
50003500,4,"Waffenschmied, Der",Der Waffenschmied,,
50003506,3,"Bataille, La",La Bataille,1,
50003507,2,"Âme délaissée, L'",L'Âme délaissée,1,
50003511,4,"Erwartung, Die",Die Erwartung,,
50003519,4,"Käuzlein, Das",Das Käuzlein,,
50003526,4,"Foggy foggy dew, The",The Foggy foggy dew,1,
50003531,2,"Enfant et les sortilèges, L'",L'Enfant et les sortilèges,1,
50003532,4,"Eifersüchtige Knabe, Der",Der Eifersüchtige Knabe,1,
50003536,2,"Lombardi alla prima crociata, I",I Lombardi alla prima crociata,,
50003539,4,"Ring des Nibelungen, Der",Der Ring des Nibelungen,,
50003540,4,"Fliegende Holländer, Der",Der Fliegende Holländer,1,
50003544,4,"Soupirs, Les",Les Soupirs,1,
50003545,3,"Triomphante, La",La Triomphante,1,
50003563,4,"Rose vom Liebesgarten, Die",Die Rose vom Liebesgarten,,
50003574,3,"Martirio di S Cecilia, Il",Il Martirio di S Cecilia,1,
50003591,4,"Deux Suisses, Les",Les Deux Suisses,1,
50003592,3,"Soirée orageuse, La",La Soirée orageuse,1,
50003593,3,"Belle laitière, La",La Belle laitière,1,
50003596,3,"Tre burle, Le",Le Tre burle,1,
50003599,4,"Rose, Die",Die Rose,,
50003612,3,"Cabaret, Le",Le Cabaret,1,
50003615,3,"Réveil, Le",Le Réveil,1,
50003616,3,"Calme, Le",Le Calme,1,
50003618,3,"Matrimonio per raggiro, Il",Il Matrimonio per raggiro,1,
50003665,4,"Wechselgesänge der Fastenzeit, Die",Die Wechselgesänge der Fastenzeit,,
50003667,4,"Messias, Der",Der Messias,,
50003668,4,"Kinderkreuzzug, Der",Der Kinderkreuzzug,,
50003669,4,"Meistersinger von Nürnberg, Die",Die Meistersinger von Nürnberg,,
50003804,4,"Roses de Marie, Les",Les Roses de Marie,1,
50003853,4,"Gott der Liebe im heiligen Altargeheimnis, Der",Der Gott der Liebe im heiligen Altargeheimnis,,
50003904,4,"Marienblume, Die",Die Marienblume,,
50003921,4,"Sprüche Salomos, Die",Die Sprüche Salomos,,
50003922,4,"Tod ist verschlungen in den Sieg, Der",Der Tod ist verschlungen in den Sieg,,
50003973,4,"Sängergruß, Der",Der Sängergruß,,
50003974,4,"Deutsche Lied, Das",Das Deutsche Lied,1,
50003975,4,"Freiheit, Die",Die Freiheit,,
50003976,4,"Sängerbund, Der",Der Sängerbund,,
50003978,4,"Sängerkreis, Der",Der Sängerkreis,,
50003980,4,"Vaterland, Das",Das Vaterland,,
50003982,4,"Waidmann, Der",Der Waidmann,,
50003990,4,"Gesang, Der",Der Gesang,,
50003995,4,"Drei Liebchen, Die",Die Drei Liebchen,1,
50004001,4,"Alpenhirt, Der",Der Alpenhirt,,
50004002,4,"Alphirt, Der",Der Alphirt,,
50004008,4,"Linzer Postillon, Der",Der Linzer Postillon,,
50004011,4,"Flasche, Die",Die Flasche,,
50004025,4,"Schlummer, Der",Der Schlummer,,
50004032,4,"Kapelle, Die",Die Kapelle,,
50004033,4,"Vertrauen, Das",Das Vertrauen,,
50004036,4,"Arme Sänger, Der",Der Arme Sänger,1,
50004037,4,"Tiroler und sein Kind, Der",Der Tiroler und sein Kind,,
50004038,4,"Wanderer, Der",Der Wanderer,,
50004046,4,"Sängerfahrt, Die",Die Sängerfahrt,,
50004049,4,"Schweiz, Die",Die Schweiz,,
50004055,4,"Königin der Engel, Die",Die Königin der Engel,,
50004065,4,"Jäger, Der",Der Jäger,,
50004071,4,"Riesengletscher, Die",Die Riesengletscher,,
50004077,4,"Lied vom Wein, Das",Das Lied vom Wein,,
50004078,4,"Heimatland, Das",Das Heimatland,,
50004089,4,"Leben ein Traum, Das",Das Leben ein Traum,,
50004090,4,"Blaue Himmel, Der",Der Blaue Himmel,1,
50004091,4,"Rütli, Das",Das Rütli,,
50004102,4,"Bords, Les",Les Bords,1,
50004119,4,"Lied der Schweizer, Das",Das Lied der Schweizer,,
50004127,4,"Rote Sarafan, Der",Der Rote Sarafan,1,
50004134,2,"Hôtellerie de Terracine, L'",L'Hôtellerie de Terracine,1,
50004135,4,"Letzten Zehn vom vierten Regiment, Die",Die Letzten Zehn vom vierten Regiment,1,
50004144,4,"Ehre Gottes, Die",Die Ehre Gottes,,
50004156,4,"Sänger, Der",Der Sänger,,
50004157,4,"Sterne des Lebens, Die",Die Sterne des Lebens,,
50004167,4,"Wort Gottes, Das",Das Wort Gottes,,
50004170,4,"Harmonie, Die",Die Harmonie,,
50004172,4,"Tag des Herrn, Der",Der Tag des Herrn,,
50004186,4,"Ahnen, Die",Die Ahnen,,
50004191,4,"Schweizer Turner, Der",Der Schweizer Turner,,
50004197,4,"Prager Schlacht, Die",Die Prager Schlacht,,
50004206,4,"Taucher, Der",Der Taucher,,
50004210,4,"Lied der Freien, Das",Das Lied der Freien,,
50004215,4,"Alpengarten, Der",Der Alpengarten,,
50004217,4,"Morgen im Bergtale, Der",Der Morgen im Bergtale,,
50004220,4,"Wort, Das",Das Wort,,
50004225,4,"Drei schönsten Lebensblumen, Die",Die Drei schönsten Lebensblumen,1,
50004229,4,"Innere Wort, Das",Das Innere Wort,1,
50004242,4,"Liebespost, Die",Die Liebespost,,
50004243,4,"Adieux du général Bertrand, Les",Les Adieux du général Bertrand,1,
50004249,4,"Gebet des Herrn, Das",Das Gebet des Herrn,,
50004338,4,"Marienbild, Das",Das Marienbild,,
50004341,4,"Abendglocke, Die",Die Abendglocke,,
50004344,4,"Name Mariä, Der",Der Name Mariä,,
50004402,3,"Roi David, Le",Le Roi David,1,
50004416,4,"Herbstabend, Der",Der Herbstabend,,
50004419,4,"Mitleid, Das",Das Mitleid,,
50004420,4,"Einsiedelei, Die",Die Einsiedelei,,
50004422,4,"Wehmut, Die",Die Wehmut,,
50004427,4,"Fischerlied, Das",Das Fischerlied,,
50004437,4,"Polterabend, Der",Der Polterabend,,
50004440,4,"Müller und der Bach, Der",Der Müller und der Bach,,
50004444,4,"Erde, Die",Die Erde,,
50004486,4,"Heilige Gesang, Der",Der Heilige Gesang,1,
50004488,4,"Dasein Gottes, Das",Das Dasein Gottes,,
50004492,4,"Heimat, Die",Die Heimat,,
50004500,4,"Morgen im Gebirge, Der",Der Morgen im Gebirge,,
50004501,4,"Schweizerknabe, Der",Der Schweizerknabe,,
50004504,4,"Waldkapelle, Die",Die Waldkapelle,,
50004505,4,"Natur im Schweizerland, Die",Die Natur im Schweizerland,,
50004506,4,"Rheinfall, Der",Der Rheinfall,,
50004507,4,"Schweizergarten, Der",Der Schweizergarten,,
50004518,4,"Freundschaftsbund, Der",Der Freundschaftsbund,,
50004520,4,"Rhein, Der",Der Rhein,,
50004526,4,"Maimorgen, Der",Der Maimorgen,,
50004527,4,"Tälchen, Das",Das Tälchen,,
50004528,4,"Maiblümchen, Das",Das Maiblümchen,,
50004529,4,"Vergißmeinnicht, Das",Das Vergißmeinnicht,,
50004531,4,"Abenddämmerung, Die",Die Abenddämmerung,,
50004556,3,"Marieli, 'S",'S Marieli,,
50004557,4,"Schwyz'rische Maitli, Die",Die Schwyz'rische Maitli,,
50004558,3,"Halüf Maitli, 'S",'S Halüf Maitli,,
50004559,3,"Tüfeli, 'S",'S Tüfeli,,
50004560,3,"Brütli, 's",'s Brütli,,
50004565,3,"Ballo in maschera, Un",Un Ballo in maschera,1,
50004567,3,"Cenerentola, La",La Cenerentola,,
50004571,3,"Serraglio d'Ormus, Il",Il Serraglio d'Ormus,1,
50004574,4,"Zauberflöte zweiter Teil, Die",Die Zauberflöte zweiter Teil,,Der Zauberflöte zweiter Teil
50004575,4,"Inkas, Die",Die Inkas,,
50004576,4,"Eroberung von Peru, Die",Die Eroberung von Peru,,
50004578,4,"Confidences, Les",Les Confidences,1,
50004579,4,"Lange Ausbleiben des Frühlings, Das",Das Lange Ausbleiben des Frühlings,1,
50004580,4,"Bauernstand, Der",Der Bauernstand,,
50004591,4,"Zufriedene, Der",Der Zufriedene,,
50004592,4,"Heimweh, Das",Das Heimweh,,
50004593,4,"Harfinistin, Die",Die Harfinistin,,
50004596,4,"Drei Pumpernickel, Die",Die Drei Pumpernickel,1,
50004604,3,"Meitli mi, 's",'s Meitli mi,,
50004605,4,"Beruhigte, Die",Die Beruhigte,,
50004612,4,"Wiedersehen, Das",Das Wiedersehen,,
50004618,4,"Pinzgauer Wallfahrt, Die",Die Pinzgauer Wallfahrt,,
50004674,4,"Nacht, Die",Die Nacht,,
50004697,4,"Liebe Gottes in Christo, Die",Die Liebe Gottes in Christo,,
50004698,4,"Häuschen, Das",Das Häuschen,,
50004699,4,"Gute Gewissen, Das",Das Gute Gewissen,1,
50004701,4,"Sternlein, Das",Das Sternlein,,
50004705,4,"Alte Preuße, Der",Der Alte Preuße,1,
50004706,4,"Krieger und sein Liebchen, Der",Der Krieger und sein Liebchen,,
50004709,4,"Mädchen aus der Fremde, Das",Das Mädchen aus der Fremde,,
50004710,4,"Bitte, Die",Die Bitte,,
50004711,4,"Engel auf dem Schlachtfelde, Der",Der Engel auf dem Schlachtfelde,,
50004718,4,"Jüngling, Der",Der Jüngling,,
50004741,4,"Zauberwort, Das",Das Zauberwort,,
50004742,4,"Sieben Worte Jesu am Kreuze, Die",Die Sieben Worte Jesu am Kreuze,1,
50004746,4,"Alte Barbarossa, Der",Der Alte Barbarossa,1,
50004749,4,"Geisterinsel, Die",Die Geisterinsel,,
50004764,4,"Fischer, Der",Der Fischer,,
50004769,4,"Schweizerjüngling in der Fremde, Der",Der Schweizerjüngling in der Fremde,,
50004773,4,"Alpenröslein, Das",Das Alpenröslein,,
50004775,4,"Volkslied, Das",Das Volkslied,,
50004821,4,"Sterne, Die",Die Sterne,,
50004872,4,"Menschenwürde, Die",Die Menschenwürde,,
50004878,4,"Trunk aus dem Stiefel, Der",Der Trunk aus dem Stiefel,,
50004882,4,"Vis-á-vis, Das",Das Vis-á-vis,,Das Vis-à-vis
50004885,4,"Schönbrunner, Die",Die Schönbrunner,,
50004890,4,"Schwarze Ritter, Der",Der Schwarze Ritter,1,
50004893,3,"Chleeblatt, Es",Es Chleeblatt,,
50004894,4,"Tapferen Schneiderlein, Die",Die Tapferen Schneiderlein,1,
50004897,4,"Camminer Grosse heilig, Das",Das Camminer Grosse heilig,,
50004899,4,"Wassernixen, Die",Die Wassernixen,,
50004906,3,"Chalet, Le",Le Chalet,1,
50004913,4,"Schweizerbund, Der",Der Schweizerbund,,
50004915,4,"Linde im Tal, Die",Die Linde im Tal,,
50004931,5,"Kirchweih auf dem Lande, Eine",Eine Kirchweih auf dem Lande,,
50004973,4,"Rütlischwur, Der",Der Rütlischwur,,
50005061,4,"Jäger im Walde, Der",Der Jäger im Walde,,
50005065,4,"Frühlingsidyll, Ein",Ein Frühlingsidyll,,
50005068,4,"Käfer und die Blume, Der",Der Käfer und die Blume,,
50005074,4,"Lied vom Walde, Ein",Ein Lied vom Walde,,
50005082,4,"Alte Mühle, Die",Die Alte Mühle,1,
50005083,4,"Soldatenbraut, Die",Die Soldatenbraut,,
50005094,4,"Schuss, Der",Der Schuss,,
50005103,4,"Liebe, Die",Die Liebe,,
50005106,4,"Alte Hahn, Der",Der Alte Hahn,1,
50005109,4,"Felsenkreuz, Das",Das Felsenkreuz,,
50005111,4,"Eiche Wittelsbach, Die",Die Eiche Wittelsbach,1,
50005112,3,"Fille du régiment, La",La Fille du régiment,1,
50005161,4,"Grosse Opfer der Versöhnung auf Golgatha, Das",Das Grosse Opfer der Versöhnung auf Golgatha,1,
50005170,4,"Himmelsrose, Die",Die Himmelsrose,,
50005174,3,"Fontainoise, La",La Fontainoise,,
50005200,4,"Alpenrösle, Das",Das Alpenrösle,,
50005201,4,"Fideles Gefängnis, Ein",Ein Fideles Gefängnis,1,
50005203,4,"Markt von Richmond, Der",Der Markt von Richmond,,
50005205,4,"Nonne, Die",Die Nonne,,
50005206,4,"Folgen, Die",Die Folgen,,
50005207,4,"Berliner Jemsenjäger, Der",Der Berliner Jemsenjäger,,
50005212,4,"Weiße Tod, Der",Der Weiße Tod,1,
50005227,4,"Gondolier, Der",Der Gondolier,,
50005236,4,"Verlorne Sohn, Der",Der Verlorne Sohn,1,
50005250,4,"Chilter, Der",Der Chilter,,
50005251,4,"Hochzyter, Der",Der Hochzyter,,
50005252,4,"Hochzyttanz, Der",Der Hochzyttanz,,
50005255,4,"Scheerschleifer, Der",Der Scheerschleifer,,
50005262,4,"Maylied, Das",Das Maylied,,
50005272,4,"Letzten Worte Jesu am Kreuze, Die",Die Letzten Worte Jesu am Kreuze,1,
50005273,4,"Nachtigall, Die",Die Nachtigall,,
50005274,4,"Wegweiser, Der",Der Wegweiser,,
50005277,3,"Tigrane, Il",Il Tigrane,,
50005278,2,"L'Île de Merlin, L'",L'L'Île de Merlin,,L'île de Merlin
50005279,3,"Corona, La",La Corona,1,
50005281,2,"Ippolito, L'",L'Ippolito,,
50005283,3,"Sofonisba, La",La Sofonisba,,
50005288,3,"Finta schiava, La",La Finta schiava,1,
50005289,3,"Diable á quatre, Le",Le Diable á quatre,,Le diable à quatre
50005290,2,"Lamenti d'amore, I",I Lamenti d'amore,1,
50005294,2,"Innocenza giustificata, L'",L'Innocenza giustificata,1,
50005297,3,"Cadi dupé, Le",Le Cadi dupé,,
50005298,4,"Betrogene Cadi, Der",Der Betrogene Cadi,1,
50005299,4,"Amours champêtres, Les",Les Amours champêtres,1,
50005300,3,"Déguisement pastoral, Le",Le Déguisement pastoral,1,
50005301,2,"Arbre enchanté, L'",L'Arbre enchanté,1,
50005302,3,"Tuteur dupé, Le",Le Tuteur dupé,1,
